BetID,Date,transactionDateTime,realAmount,bonusAmount,channelUID,txCurrency,playerID,gameID,txType
3389166883,2017-03-20,"42814,286802593",6,0,,EUR,116021116,2378,RESULT
3389167168,2017-03-20,"42814,286937674",10,0,,SEK,116053618,399,WAGER
3389167168,2017-03-20,"42814,287058287",165,0,,SEK,116053618,399,RESULT
3389167453,2017-03-20,"42814,287087153",20,0,,SEK,116025700,1883,WAGER
3389167453,2017-03-20,"42814,287089236",34,0,,SEK,116025700,1883,RESULT
3389167810,2017-03-20,"42814,28726331",10,0,,SEK,116053618,399,WAGER
3389167810,2017-03-20,"42814,287265891",40,0,,SEK,116053618,399,RESULT
3389168135,2017-03-20,"42814,287411296",10,0,,SEK,116053618,399,WAGER
3389168135,2017-03-20,"42814,287413461",80,0,,SEK,116053618,399,RESULT
3389168279,2017-03-20,"42814,287481562",10,0,,SEK,116053618,399,WAGER
3389168279,2017-03-20,"42814,287483646",15,0,,SEK,116053618,399,RESULT
3389168482,2017-03-20,"42814,287580868",20,0,,SEK,116025700,1883,WAGER
3389168482,2017-03-20,"42814,287583009",16,0,,SEK,116025700,1883,RESULT
3389168590,2017-03-20,"42814,287633634",20,0,,SEK,116025700,1883,WAGER
3389168590,2017-03-20,"42814,287635752",48,0,,SEK,116025700,1883,RESULT
3389168864,2017-03-20,"42814,287758634",10,0,,SEK,116053618,399,WAGER
3389168864,2017-03-20,"42814,287760787",7,0,,SEK,116053618,399,RESULT
3389169524,2017-03-20,"42814,288067141",20,0,,SEK,116025700,1883,WAGER
3389169524,2017-03-20,"42814,288073808",132,0,,SEK,116025700,1883,RESULT
3389169686,2017-03-20,"42814,288130764",10,0,,SEK,116053618,399,WAGER
3389169686,2017-03-20,"42814,288165012",0,0,,SEK,116053618,399,RESULT
3389169946,2017-03-20,"42814,288246921",10,0,,SEK,116053618,399,WAGER
3389169946,2017-03-20,"42814,28824919",16,0,,SEK,116053618,399,RESULT
3389170123,2017-03-20,"42814,288325532",10,0,,SEK,116053618,399,WAGER
3389170123,2017-03-20,"42814,288327755",10,0,,SEK,116053618,399,RESULT
3389170390,2017-03-20,"42814,28844537",20,0,,SEK,116025700,1883,WAGER
3389170390,2017-03-20,"42814,288447558",20,0,,SEK,116025700,1883,RESULT
3389170963,2017-03-20,"42814,288703137",10,0,,SEK,116053618,399,WAGER
3389170963,2017-03-20,"42814,288777488",5,0,,SEK,116053618,399,RESULT
3389171262,2017-03-20,"42814,288834988",10,0,,SEK,116053618,399,WAGER
3389171262,2017-03-20,"42814,288900405",84,0,,SEK,116053618,399,RESULT
3389171606,2017-03-20,"42814,288985035",10,0,,SEK,116053618,399,WAGER
3389171606,2017-03-20,"42814,288987257",14,0,,SEK,116053618,399,RESULT
3389171814,2017-03-20,"42814,289075069",2,0,,SEK,116025700,399,WAGER
3389171814,2017-03-20,"42814,289156921","6,4",0,,SEK,116025700,399,RESULT
3389172165,2017-03-20,"42814,289224352",2,0,,SEK,116025700,399,WAGER
3389172165,2017-03-20,"42814,289293044",0,0,,SEK,116025700,399,RESULT
3389172484,2017-03-20,"42814,289358356",2,0,,SEK,116025700,399,WAGER
3389172484,2017-03-20,"42814,289369838",7,0,,SEK,116025700,399,RESULT
3389172592,2017-03-20,"42814,289401898",10,0,,SEK,116053618,399,WAGER
3389172592,2017-03-20,"42814,28940441",14,0,,SEK,116053618,399,RESULT
3389173120,2017-03-20,"42814,289623322",2,0,,SEK,116025700,399,WAGER
3389173120,2017-03-20,"42814,289626007","1,4",0,,SEK,116025700,399,RESULT
3389173588,2017-03-20,"42814,289821505",10,0,,SEK,116018788,2378,WAGER
3389173588,2017-03-20,"42814,289895775",5,0,,SEK,116018788,2378,RESULT
3389173910,2017-03-20,"42814,289958333",10,0,,SEK,116018788,2378,WAGER
3389173910,2017-03-20,"42814,289960648",32,0,,SEK,116018788,2378,RESULT
3389174146,2017-03-20,"42814,290060741",10,0,,SEK,116018788,2378,WAGER
3389174146,2017-03-20,"42814,290063102",20,0,,SEK,116018788,2378,RESULT
3389174863,2017-03-20,"42814,290379005",10,0,,SEK,116018788,2378,WAGER
3389174863,2017-03-20,"42814,290381273",25,0,,SEK,116018788,2378,RESULT
3389175187,2017-03-20,"42814,290525787",10,0,,SEK,116018788,2378,WAGER
3389175187,2017-03-20,"42814,29052809",10,0,,SEK,116018788,2378,RESULT
3389175391,2017-03-20,"42814,29061272",10,0,,SEK,116018788,2378,WAGER
3389175391,2017-03-20,"42814,290690069",19,0,,SEK,116018788,2378,RESULT
3389176018,2017-03-20,"42814,290883056","2,5",0,,SEK,116027757,419,WAGER
3389176018,2017-03-20,"42814,290886215",1,0,,SEK,116027757,419,RESULT
3389176150,2017-03-20,"42814,2909464","2,5",0,,SEK,116027757,419,WAGER
3389176150,2017-03-20,"42814,29094853",5,0,,SEK,116027757,419,RESULT
3389176236,2017-03-20,"42814,290984514",40,0,,SEK,116025700,1883,WAGER
3389176236,2017-03-20,"42814,290986713",548,0,,SEK,116025700,1883,RESULT
3389176571,2017-03-20,"42814,291143333",40,0,,SEK,116025700,1883,WAGER
3389176571,2017-03-20,"42814,291145556",24,0,,SEK,116025700,1883,RESULT
3389176723,2017-03-20,"42814,291215579","2,5",0,,SEK,116027757,419,WAGER
3389176723,2017-03-20,"42814,291217836","0,5",0,,SEK,116027757,419,RESULT
3389176783,2017-03-20,"42814,291242176","2,5",0,,SEK,116027757,419,WAGER
3389177191,2017-03-20,"42814,291436505",40,0,,SEK,116025700,1883,WAGER
3389177191,2017-03-20,"42814,291440926",132,0,,SEK,116025700,1883,RESULT
3389176783,2017-03-20,"42814,291793021","12,5",0,,SEK,116027757,419,RESULT
3389178430,2017-03-20,"42814,292041296","2,5",0,,SEK,116027757,419,WAGER
3389178430,2017-03-20,"42814,29204375",1,0,,SEK,116027757,419,RESULT
3389178591,2017-03-20,"42814,29212","2,5",0,,SEK,116027757,419,WAGER
3389178591,2017-03-20,"42814,292122604",10,0,,SEK,116027757,419,RESULT
3389178655,2017-03-20,"42814,292145752","2,5",0,,SEK,116027757,419,WAGER
3389178655,2017-03-20,"42814,292148056","0,5",0,,SEK,116027757,419,RESULT
3389178769,2017-03-20,"42814,292213831","2,5",0,,SEK,116027757,419,WAGER
3389178769,2017-03-20,"42814,292217546",26,0,,SEK,116027757,419,RESULT
3389178882,2017-03-20,"42814,292254456",40,0,,SEK,116025700,1883,WAGER
3389178882,2017-03-20,"42814,29225647",24,0,,SEK,116025700,1883,RESULT
3389179404,2017-03-20,"42814,292489491","2,5",0,,SEK,116027757,419,WAGER
3389179404,2017-03-20,"42814,292491725",3,0,,SEK,116027757,419,RESULT
3389179915,2017-03-20,"42814,292717546","2,5",0,,SEK,116027757,419,WAGER
3389179915,2017-03-20,"42814,292720208","0,5",0,,SEK,116027757,419,RESULT
3389180188,2017-03-20,"42814,292867037","2,5",0,,SEK,116027757,419,WAGER
3389180188,2017-03-20,"42814,292869201",2,0,,SEK,116027757,419,RESULT
3389180516,2017-03-20,"42814,293035417","2,5",0,,SEK,116027757,419,WAGER
3389180516,2017-03-20,"42814,293037743",2,0,,SEK,116027757,419,RESULT
3389180624,2017-03-20,"42814,293090347","2,5",0,,SEK,116027757,419,WAGER
3389180624,2017-03-20,"42814,293092697","0,5",0,,SEK,116027757,419,RESULT
3389180692,2017-03-20,"42814,293117106","2,5",0,,SEK,116027757,419,WAGER
3389180693,2017-03-20,"42814,29311728",2,0,,SEK,116025700,399,WAGER
3389180692,2017-03-20,"42814,293119167",3,0,,SEK,116027757,419,RESULT
3389180693,2017-03-20,"42814,29311956",9,0,,SEK,116025700,399,RESULT
3389181038,2017-03-20,"42814,293276157","2,5",0,,SEK,116027757,419,WAGER
3389181038,2017-03-20,"42814,293278391","0,5",0,,SEK,116027757,419,RESULT
3389181110,2017-03-20,"42814,293307488","2,5",0,,SEK,116027757,419,WAGER
3389181110,2017-03-20,"42814,293309815","0,5",0,,SEK,116027757,419,RESULT
3389181147,2017-03-20,"42814,293324815",2,0,,SEK,116025700,399,WAGER
3389181169,2017-03-20,"42814,293337558","2,5",0,,SEK,116027757,419,WAGER
3389181169,2017-03-20,"42814,293340081","0,5",0,,SEK,116027757,419,RESULT
3389181231,2017-03-20,"42814,293363715","2,5",0,,SEK,116027757,419,WAGER
3389181231,2017-03-20,"42814,293365926","0,5",0,,SEK,116027757,419,RESULT
3389181147,2017-03-20,"42814,293403947",12,0,,SEK,116025700,399,RESULT
3389181443,2017-03-20,"42814,293456227","2,5",0,,SEK,116027757,419,WAGER
3389181443,2017-03-20,"42814,2934586","0,5",0,,SEK,116027757,419,RESULT
3389181514,2017-03-20,"42814,293482014","2,5",0,,SEK,116027757,419,WAGER
3389181859,2017-03-20,"42814,293651088",2,0,,SEK,116025700,399,WAGER
3389181859,2017-03-20,"42814,293710532",0,0,,SEK,116025700,399,RESULT
3389182388,2017-03-20,"42814,293884931",2,0,,SEK,116025700,399,WAGER
3389182388,2017-03-20,"42814,294005417",220,0,,SEK,116025700,399,RESULT
3389181514,2017-03-20,"42814,294339456","120,5",0,,SEK,116027757,419,RESULT
3389183534,2017-03-20,"42814,2943989","2,5",0,,SEK,116027757,419,WAGER
3389183534,2017-03-20,"42814,294401319","0,5",0,,SEK,116027757,419,RESULT
3389183601,2017-03-20,"42814,294425579","2,5",0,,SEK,116027757,419,WAGER
3389183601,2017-03-20,"42814,294427975",13,0,,SEK,116027757,419,RESULT
3389183766,2017-03-20,"42814,29449588",20,0,,SEK,116025700,399,WAGER
3389183766,2017-03-20,"42814,294498322",28,0,,SEK,116025700,399,RESULT
3389183856,2017-03-20,"42814,294536204","2,5",0,,SEK,116027757,419,WAGER
3389183856,2017-03-20,"42814,294538461","0,5",0,,SEK,116027757,419,RESULT
3389183925,2017-03-20,"42814,29456735",20,0,,SEK,116025700,399,WAGER
3389183925,2017-03-20,"42814,294570914",10,0,,SEK,116025700,399,RESULT
3389184043,2017-03-20,"42814,294615046","2,5",0,,SEK,116027757,419,WAGER
3389184043,2017-03-20,"42814,294617095","0,5",0,,SEK,116027757,419,RESULT
3389184657,2017-03-20,"42814,294865093",5,0,,SEK,116025700,399,WAGER
3389184657,2017-03-20,"42814,294868681",10,0,,SEK,116025700,399,RESULT
3389185088,2017-03-20,"42814,295043067","2,5",0,,SEK,116027757,419,WAGER
3389185088,2017-03-20,"42814,295045289",2,0,,SEK,116027757,419,RESULT
3389185108,2017-03-20,"42814,295053565",5,0,,SEK,116025700,399,WAGER
3389185153,2017-03-20,"42814,295070405","2,5",0,,SEK,116027757,419,WAGER
3389185153,2017-03-20,"42814,295072639",2,0,,SEK,116027757,419,RESULT
3389185267,2017-03-20,"42814,295120255","2,5",0,,SEK,116027757,419,WAGER
3389185267,2017-03-20,"42814,295122384","1,5",0,,SEK,116027757,419,RESULT
3389185108,2017-03-20,"42814,295211481",121,0,,SEK,116025700,399,RESULT
3389185612,2017-03-20,"42814,295277523","2,5",0,,SEK,116027757,419,WAGER
3389185612,2017-03-20,"42814,295280197","0,5",0,,SEK,116027757,419,RESULT
3389185744,2017-03-20,"42814,295334838","2,5",0,,SEK,116027757,419,WAGER
3389185744,2017-03-20,"42814,295337095","1,5",0,,SEK,116027757,419,RESULT
3389185977,2017-03-20,"42814,295438102","2,5",0,,SEK,116027757,419,WAGER
3389185977,2017-03-20,"42814,295441204",1,0,,SEK,116027757,419,RESULT
3389186087,2017-03-20,"42814,295487951","2,5",0,,SEK,116027757,419,WAGER
3389186087,2017-03-20,"42814,295490231","2,5",0,,SEK,116027757,419,RESULT
3389186404,2017-03-20,"42814,295628206","2,5",0,,SEK,116027757,419,WAGER
3389186404,2017-03-20,"42814,29563059",1,0,,SEK,116027757,419,RESULT
3389186463,2017-03-20,"42814,29565669","2,5",0,,SEK,116027757,419,WAGER
3389186463,2017-03-20,"42814,295661157",3,0,,SEK,116027757,419,RESULT
3389186518,2017-03-20,"42814,295679468",10,0,,SEK,116025700,399,WAGER
3389186518,2017-03-20,"42814,295681424",80,0,,SEK,116025700,399,RESULT
3389186531,2017-03-20,"42814,295684444","2,5",0,,SEK,116027757,419,WAGER
3389186531,2017-03-20,"42814,295686435",1,0,,SEK,116027757,419,RESULT
3389186654,2017-03-20,"42814,295731065","2,5",0,,SEK,116027757,419,WAGER
3389186654,2017-03-20,"42814,295733194","40,5",0,,SEK,116027757,419,RESULT
3389187188,2017-03-20,"42814,295937928","2,5",0,,SEK,116027757,419,WAGER
3389187188,2017-03-20,"42814,295939977",1,0,,SEK,116027757,419,RESULT
3389187271,2017-03-20,"42814,2959736","2,5",0,,SEK,116027757,419,WAGER
3389187271,2017-03-20,"42814,295975648",87,0,,SEK,116027757,419,RESULT
3389187332,2017-03-20,"42814,295995741",10,0,,SEK,116025700,399,WAGER
3389187332,2017-03-20,"42814,295997882",7,0,,SEK,116025700,399,RESULT
3389187896,2017-03-20,"42814,296235787",10,0,,SEK,116025700,399,WAGER
3389187896,2017-03-20,"42814,296294699",0,0,,SEK,116025700,399,RESULT
3389188082,2017-03-20,"42814,296309178","2,5",0,,SEK,116027757,419,WAGER
3389188082,2017-03-20,"42814,296311238",1,0,,SEK,116027757,419,RESULT
3389188210,2017-03-20,"42814,296354225",10,0,,SEK,116025700,399,WAGER
3389188210,2017-03-20,"42814,296356424",14,0,,SEK,116025700,399,RESULT
3389188374,2017-03-20,"42814,296420544","2,5",0,,SEK,116027757,419,WAGER
3389188374,2017-03-20,"42814,296422743",4,0,,SEK,116027757,419,RESULT
3389188531,2017-03-20,"42814,29648228",10,0,,SEK,116025700,399,WAGER
3389188531,2017-03-20,"42814,296542731",20,0,,SEK,116025700,399,RESULT
3389188735,2017-03-20,"42814,296565266","2,5",0,,SEK,116027757,419,WAGER
3389188735,2017-03-20,"42814,296567546",1,0,,SEK,116027757,419,RESULT
3389188818,2017-03-20,"42814,296591458","2,5",0,,SEK,116027757,419,WAGER
3389188818,2017-03-20,"42814,296593669",2,0,,SEK,116027757,419,RESULT
3389188918,2017-03-20,"42814,29663515",10,0,,SEK,116025700,399,WAGER
3389188933,2017-03-20,"42814,296639294","2,5",0,,SEK,116027757,419,WAGER
3389188933,2017-03-20,"42814,296641644","1,5",0,,SEK,116027757,419,RESULT
3389189058,2017-03-20,"42814,296688229","2,5",0,,SEK,116027757,419,WAGER
3389189058,2017-03-20,"42814,296690984",2,0,,SEK,116027757,419,RESULT
3389188918,2017-03-20,"42814,296708565",15,0,,SEK,116025700,399,RESULT
3389189235,2017-03-20,"42814,296757164","2,5",0,,SEK,116027757,419,WAGER
3389189235,2017-03-20,"42814,296759375",2,0,,SEK,116027757,419,RESULT
3389189488,2017-03-20,"42814,296858519","2,5",0,,SEK,116027757,419,WAGER
3389189488,2017-03-20,"42814,296860637",1,0,,SEK,116027757,419,RESULT
3389189557,2017-03-20,"42814,296892002","2,5",0,,SEK,116027757,419,WAGER
3389189557,2017-03-20,"42814,296895104","1,5",0,,SEK,116027757,419,RESULT
3389189763,2017-03-20,"42814,296969734","2,5",0,,SEK,116027757,419,WAGER
3389189763,2017-03-20,"42814,29697206","0,5",0,,SEK,116027757,419,RESULT
3389190026,2017-03-20,"42814,297075069","2,5",0,,SEK,116027757,419,WAGER
3389190026,2017-03-20,"42814,297077384",5,0,,SEK,116027757,419,RESULT
3389190266,2017-03-20,"42814,297168252","2,5",0,,SEK,116027757,419,WAGER
3389190266,2017-03-20,"42814,298140671","14,5",0,,SEK,116027757,419,RESULT
3389193148,2017-03-20,"42814,29836912","2,5",0,,SEK,116027757,419,WAGER
3389193148,2017-03-20,"42814,298371215","0,5",0,,SEK,116027757,419,RESULT
3389193232,2017-03-20,"42814,298397211","2,5",0,,SEK,116027757,419,WAGER
3389193232,2017-03-20,"42814,298399618",2,0,,SEK,116027757,419,RESULT
3389193554,2017-03-20,"42814,298522998","2,5",0,,SEK,116027757,419,WAGER
3389193554,2017-03-20,"42814,298525093","0,5",0,,SEK,116027757,419,RESULT
3389193642,2017-03-20,"42814,298551308","2,5",0,,SEK,116027757,419,WAGER
3389193642,2017-03-20,"42814,298553461",1,0,,SEK,116027757,419,RESULT
3389193715,2017-03-20,"42814,298575625","2,5",0,,SEK,116027757,419,WAGER
3389193715,2017-03-20,"42814,298577859",2,0,,SEK,116027757,419,RESULT
3389193795,2017-03-20,"42814,298603611","2,5",0,,SEK,116027757,419,WAGER
3389193795,2017-03-20,"42814,298605926","0,5",0,,SEK,116027757,419,RESULT
3389194198,2017-03-20,"42814,29876265","2,5",0,,SEK,116027757,419,WAGER
3389194198,2017-03-20,"42814,298764745","1,5",0,,SEK,116027757,419,RESULT
3389194259,2017-03-20,"42814,298787361","2,5",0,,SEK,116027757,419,WAGER
3389194259,2017-03-20,"42814,298789537",1,0,,SEK,116027757,419,RESULT
3389194518,2017-03-20,"42814,29890213","2,5",0,,SEK,116027757,419,WAGER
3389194518,2017-03-20,"42814,29890434",2,0,,SEK,116027757,419,RESULT
3389194731,2017-03-20,"42814,298983669","2,5",0,,SEK,116027757,419,WAGER
3389194731,2017-03-20,"42814,298985972",2,0,,SEK,116027757,419,RESULT
3389195113,2017-03-20,"42814,299145197","2,5",0,,SEK,116027757,419,WAGER
3389195113,2017-03-20,"42814,299147454",16,0,,SEK,116027757,419,RESULT
3389195663,2017-03-20,"42814,299367778","2,5",0,,SEK,116027757,419,WAGER
3389195663,2017-03-20,"42814,29937066","22,5",0,,SEK,116027757,419,RESULT
3389195957,2017-03-20,"42814,299482546","2,5",0,,SEK,116027757,419,WAGER
3389195957,2017-03-20,"42814,299485058","6,5",0,,SEK,116027757,419,RESULT
3389196472,2017-03-20,"42814,299697245","2,5",0,,SEK,116027757,419,WAGER
3389196472,2017-03-20,"42814,299699479",1,0,,SEK,116027757,419,RESULT
3389196590,2017-03-20,"42814,299747546","2,5",0,,SEK,116027757,419,WAGER
3389196590,2017-03-20,"42814,299750093","0,5",0,,SEK,116027757,419,RESULT
3389196651,2017-03-20,"42814,29977353","2,5",0,,SEK,116027757,419,WAGER
3389196651,2017-03-20,"42814,299776053",3,0,,SEK,116027757,419,RESULT
3389196936,2017-03-20,"42814,299886088","2,5",0,,SEK,116027757,419,WAGER
3389196936,2017-03-20,"42814,299888183","0,5",0,,SEK,116027757,419,RESULT
3389197112,2017-03-20,"42814,299974074","2,5",0,,SEK,116027757,419,WAGER
3389197112,2017-03-20,"42814,299978044","0,5",0,,SEK,116027757,419,RESULT
3389197332,2017-03-20,"42814,300052708","2,5",0,,SEK,116027757,419,WAGER
3389197332,2017-03-20,"42814,300054977",1,0,,SEK,116027757,419,RESULT
3389197396,2017-03-20,"42814,30008544","2,5",0,,SEK,116027757,419,WAGER
3389197396,2017-03-20,"42814,300087674",1,0,,SEK,116027757,419,RESULT
3389197467,2017-03-20,"42814,30011081","2,5",0,,SEK,116027757,419,WAGER
3389197467,2017-03-20,"42814,300112917","0,5",0,,SEK,116027757,419,RESULT
3389197939,2017-03-20,"42814,300303565","2,5",0,,SEK,116027757,419,WAGER
3389197939,2017-03-20,"42814,300305787","0,5",0,,SEK,116027757,419,RESULT
3389198347,2017-03-20,"42814,300464907","2,5",0,,SEK,116027757,419,WAGER
3389198347,2017-03-20,"42814,30101662","52,5",0,,SEK,116027757,419,RESULT
3389200079,2017-03-20,"42814,301164757","2,5",0,,SEK,116027757,419,WAGER
3389200079,2017-03-20,"42814,30116963",1,0,,SEK,116027757,419,RESULT
3389200207,2017-03-20,"42814,301216701","2,5",0,,SEK,116027757,419,WAGER
3389200207,2017-03-20,"42814,301218877","18,5",0,,SEK,116027757,419,RESULT
3389200564,2017-03-20,"42814,301356701","2,5",0,,SEK,116027757,419,WAGER
3389200564,2017-03-20,"42814,301358727",1,0,,SEK,116027757,419,RESULT
3389200686,2017-03-20,"42814,301402153","2,5",0,,SEK,116027757,419,WAGER
3389200686,2017-03-20,"42814,301404456","3,5",0,,SEK,116027757,419,RESULT
3389200832,2017-03-20,"42814,301454722","2,5",0,,SEK,116027757,419,WAGER
3389200832,2017-03-20,"42814,301456887",14,0,,SEK,116027757,419,RESULT
3389201116,2017-03-20,"42814,301567431","2,5",0,,SEK,116027757,419,WAGER
3389201116,2017-03-20,"42814,301569502","0,5",0,,SEK,116027757,419,RESULT
3389201243,2017-03-20,"42814,301613461","2,5",0,,SEK,116027757,419,WAGER
3389201243,2017-03-20,"42814,301615718",1,0,,SEK,116027757,419,RESULT
3389201444,2017-03-20,"42814,301689722","2,5",0,,SEK,116027757,419,WAGER
3389201444,2017-03-20,"42814,301691782","0,5",0,,SEK,116027757,419,RESULT
3389201623,2017-03-20,"42814,301762639","2,5",0,,SEK,116027757,419,WAGER
3389201623,2017-03-20,"42814,301767141","0,5",0,,SEK,116027757,419,RESULT
3389201749,2017-03-20,"42814,301814074","2,5",0,,SEK,116027757,419,WAGER
3389201749,2017-03-20,"42814,30181647","0,5",0,,SEK,116027757,419,RESULT
3389201874,2017-03-20,"42814,301864294","2,5",0,,SEK,116027757,419,WAGER
3389201874,2017-03-20,"42814,301866435",31,0,,SEK,116027757,419,RESULT
3389202140,2017-03-20,"42814,301970486","2,5",0,,SEK,116027757,419,WAGER
3389202140,2017-03-20,"42814,301972743",7,0,,SEK,116027757,419,RESULT
3389202450,2017-03-20,"42814,302089051","2,5",0,,SEK,116027757,419,WAGER
3389202450,2017-03-20,"42814,302092373",3,0,,SEK,116027757,419,RESULT
3389202731,2017-03-20,"42814,302197512","2,5",0,,SEK,116027757,419,WAGER
3389202731,2017-03-20,"42814,302199688",2,0,,SEK,116027757,419,RESULT
3389203295,2017-03-20,"42814,302418426","2,5",0,,SEK,116027757,419,WAGER
3389203295,2017-03-20,"42814,302420556","0,5",0,,SEK,116027757,419,RESULT
3389203355,2017-03-20,"42814,302444769","2,5",0,,SEK,116027757,419,WAGER
3389203355,2017-03-20,"42814,302446944","1,5",0,,SEK,116027757,419,RESULT
3389203662,2017-03-20,"42814,302561377","2,5",0,,SEK,116027757,419,WAGER
3389203662,2017-03-20,"42814,302563738","0,5",0,,SEK,116027757,419,RESULT
3389203734,2017-03-20,"42814,302588924","2,5",0,,SEK,116027757,419,WAGER
3389203734,2017-03-20,"42814,302591516","1,5",0,,SEK,116027757,419,RESULT
3389203992,2017-03-20,"42814,302687604","2,5",0,,SEK,116027757,419,WAGER
3389203992,2017-03-20,"42814,302689699","7,5",0,,SEK,116027757,419,RESULT
3389204344,2017-03-20,"42814,302824363","2,5",0,,SEK,116027757,419,WAGER
3389204344,2017-03-20,"42814,302827882",1,0,,SEK,116027757,419,RESULT
3389204596,2017-03-20,"42814,302923461","2,5",0,,SEK,116027757,419,WAGER
3389204596,2017-03-20,"42814,302925694","1,5",0,,SEK,116027757,419,RESULT
3389204723,2017-03-20,"42814,302976655","2,5",0,,SEK,116027757,419,WAGER
3389204723,2017-03-20,"42814,302978681","0,5",0,,SEK,116027757,419,RESULT
3389205384,2017-03-20,"42814,303247025","2,5",0,,SEK,116027757,419,WAGER
3389205384,2017-03-20,"42814,303249144",6,0,,SEK,116027757,419,RESULT
3389205530,2017-03-20,"42814,303305868","2,5",0,,SEK,116027757,419,WAGER
3389205530,2017-03-20,"42814,303308437","0,5",0,,SEK,116027757,419,RESULT
3389205680,2017-03-20,"42814,303372546","2,5",0,,SEK,116027757,419,WAGER
3389205680,2017-03-20,"42814,303374699",1,0,,SEK,116027757,419,RESULT
3389205743,2017-03-20,"42814,303396227","2,5",0,,SEK,116027757,419,WAGER
3389205743,2017-03-20,"42814,303398368","3,5",0,,SEK,116027757,419,RESULT
3389205854,2017-03-20,"42814,303440498","2,5",0,,SEK,116027757,419,WAGER
3389205854,2017-03-20,"42814,303442859",1,0,,SEK,116027757,419,RESULT
3389205925,2017-03-20,"42814,303467025","2,5",0,,SEK,116027757,419,WAGER
3389205925,2017-03-20,"42814,303469363","2,5",0,,SEK,116027757,419,RESULT
3389206091,2017-03-20,"42814,303542824","2,5",0,,SEK,116027757,419,WAGER
3389206091,2017-03-20,"42814,303545104","0,5",0,,SEK,116027757,419,RESULT
3389206153,2017-03-20,"42814,303566944","2,5",0,,SEK,116027757,419,WAGER
3389206153,2017-03-20,"42814,303569271",1,0,,SEK,116027757,419,RESULT
3389206210,2017-03-20,"42814,303592523","2,5",0,,SEK,116027757,419,WAGER
3389206210,2017-03-20,"42814,303594803",1,0,,SEK,116027757,419,RESULT
3389206306,2017-03-20,"42814,3036389","2,5",0,,SEK,116027757,419,WAGER
3389206306,2017-03-20,"42814,303641169",1,0,,SEK,116027757,419,RESULT
3389206580,2017-03-20,"42814,303749329","2,5",0,,SEK,116027757,419,WAGER
3389206580,2017-03-20,"42814,303751701","0,5",0,,SEK,116027757,419,RESULT
3389206636,2017-03-20,"42814,303775556","2,5",0,,SEK,116027757,419,WAGER
3389206636,2017-03-20,"42814,30377809",1,0,,SEK,116027757,419,RESULT
3389206707,2017-03-20,"42814,303802187","2,5",0,,SEK,116027757,419,WAGER
3389206707,2017-03-20,"42814,303804421","1,5",0,,SEK,116027757,419,RESULT
3389206819,2017-03-20,"42814,303847789","2,5",0,,SEK,116027757,419,WAGER
3389206819,2017-03-20,"42814,303849931",24,0,,SEK,116027757,419,RESULT
3389207288,2017-03-20,"42814,304040856","2,5",0,,SEK,116027757,419,WAGER
3389207288,2017-03-20,"42814,304043449",4,0,,SEK,116027757,419,RESULT
3389207638,2017-03-20,"42814,3041789","2,5",0,,SEK,116027757,419,WAGER
3389207638,2017-03-20,"42814,304181042",1,0,,SEK,116027757,419,RESULT
3389207698,2017-03-20,"42814,304204896","2,5",0,,SEK,116027757,419,WAGER
3389207698,2017-03-20,"42814,304207025","2,5",0,,SEK,116027757,419,RESULT
3389208076,2017-03-20,"42814,304381227","2,5",0,,SEK,116027757,419,WAGER
3389208076,2017-03-20,"42814,304384039",12,0,,SEK,116027757,419,RESULT
3389208463,2017-03-20,"42814,304518889","2,5",0,,SEK,116027757,419,WAGER
3389208463,2017-03-20,"42814,304521019","1,5",0,,SEK,116027757,419,RESULT
3389208667,2017-03-20,"42814,304596435","2,5",0,,SEK,116027757,419,WAGER
3389208667,2017-03-20,"42814,304598704","0,5",0,,SEK,116027757,419,RESULT
3389208729,2017-03-20,"42814,304622616","2,5",0,,SEK,116027757,419,WAGER
3389208729,2017-03-20,"42814,304624792",1,0,,SEK,116027757,419,RESULT
3389208950,2017-03-20,"42814,304702199","2,5",0,,SEK,116027757,419,WAGER
3389208950,2017-03-20,"42814,304704711","16,5",0,,SEK,116027757,419,RESULT
3389209091,2017-03-20,"42814,304762153","2,5",0,,SEK,116027757,419,WAGER
3389209091,2017-03-20,"42814,304764549","0,5",0,,SEK,116027757,419,RESULT
3389209156,2017-03-20,"42814,304788137","2,5",0,,SEK,116027757,419,WAGER
3389209156,2017-03-20,"42814,304790405","0,5",0,,SEK,116027757,419,RESULT
3389209236,2017-03-20,"42814,30481912","2,5",0,,SEK,116027757,419,WAGER
3389209236,2017-03-20,"42814,304821331","0,5",0,,SEK,116027757,419,RESULT
3389209299,2017-03-20,"42814,30484713","2,5",0,,SEK,116027757,419,WAGER
3389209299,2017-03-20,"42814,304849502","0,5",0,,SEK,116027757,419,RESULT
3389209459,2017-03-20,"42814,304914826","2,5",0,,SEK,116027757,419,WAGER
3389209459,2017-03-20,"42814,304917141",36,0,,SEK,116027757,419,RESULT
3389209771,2017-03-20,"42814,305042106","2,5",0,,SEK,116027757,419,WAGER
3389209771,2017-03-20,"42814,305044398",3,0,,SEK,116027757,419,RESULT
3389215956,2017-03-20,"42814,307509549",10,0,,SEK,116058225,1643,WAGER
3389215956,2017-03-20,"42814,307513854",20,0,,SEK,116058225,1643,RESULT
3389216970,2017-03-20,"42814,307939398",10,0,,SEK,116058225,1643,WAGER
