transaction_hour,country,playerID,Game Category,payment_transaction_volume,payment_transaction_total_amount,cancelled_withdrawal_amount,pending_withdrawal_amount,deposit_amount,withdrawal_amount,cancelled_withdrawal_count,withdrawal_count,deposit_count,game_transaction_volume,game_total_amount,sum_wager_value,sum_result_value,count_wager_operations,count_result_operations,profit
2017-03-20 08:00:00,NO,116045664,Slots,,,,,,,,,,640.0,6226.0,654.0,5572.0,250.0,390.0,-4918.0
2017-03-20 08:00:00,SE,116018788,N/A,1.0,10.56970721911,0.0,0.0,10.56970721911,0.0,0.0,0.0,1.0,,,,,,,
2017-03-20 08:00:00,SE,116018788,Slots,,,,,,,,,,72.0,2311.0,39.107916710707,205.15801712292512,37.0,35.0,-166.05010041221811
2017-03-20 08:00:00,SE,116023410,N/A,1.0,63.41824331466,0.0,0.0,63.41824331466,0.0,0.0,0.0,1.0,,,,,,,
2017-03-20 08:00:00,SE,116023410,Slots,,,,,,,,,,26.0,1035.0,41.221858154529,68.1746115632595,13.0,13.0,-26.9527534087305
2017-03-20 08:00:00,SE,116025700,N/A,3.0,105.6970721911,0.0,0.0,105.6970721911,0.0,0.0,0.0,3.0,,,,,,,
2017-03-20 08:00:00,SE,116025700,Slots,,,,,,,,,,7.0,80.0,8.455765775288,0.0,4.0,3.0,8.455765775288
2017-03-20 08:00:00,SE,116053877,N/A,2.0,42.27882887644,0.0,0.0,42.27882887644,0.0,0.0,0.0,2.0,,,,,,,
2017-03-20 08:00:00,SE,116053877,Slots,,,,,,,,,,417.0,4086.0,169.22101257795111,262.6572243948835,182.0,235.0,-93.43621181693237
2017-03-20 08:00:00,SE,116062837,Slots,,,,,,,,,,155.0,9788.0,324.80710284325033,709.7558397632365,77.0,78.0,-384.9487369199862
2017-03-20 08:00:00,SE,116062837,Unknown,,,,,,,,,,14.0,240.0,7.398795053377,17.968502272487,7.0,7.0,-10.56970721911
2017-03-20 08:00:00,SE,116081524,Unknown,,,,,,,,,,2.0,1.0,0.1056970721911,0.0,1.0,1.0,0.1056970721911
2017-03-20 08:00:00,SE,116091748,N/A,2.0,31.70912165733,0.0,0.0,31.70912165733,0.0,0.0,0.0,2.0,,,,,,,
2017-03-20 08:00:00,SE,116091748,Slots,,,,,,,,,,196.0,2131.0,156.2202726984458,69.0201881407883,90.0,106.0,87.20008455765749
2017-03-20 09:00:00,NO,116045664,Slots,,,,,,,,,,157.0,1646.0,237.0,1409.0,71.0,86.0,-1172.0
2017-03-20 09:00:00,SE,116018788,N/A,1.0,52.84853609555,0.0,52.84853609555,0.0,0.0,0.0,0.0,0.0,,,,,,,
